"key","Brand","Product_id","Product_url","Sku_name"
"","Futures","4825310330923","null","QD2 4.0 Flat Quad Rear Fins"
"","Lost","4823966023723","null","Retro Muscle Black"
"","Lost","4823965663275","null","Mayhem Muscle Acid Black"
"","Futures","4820524564523","null","Thermotech TMF-1 Single Fin"
"","Futures","4820523876395","null","Twiggy Gun Fiberglass Tri-Quad Fins"
"","Shark Eyes","4820509851691","null","Shark Eyes"
"","FCS","4817359765547","null","CI Keel PG Large Twin Fins"
"","Firewire","4804468244523","null","3 Piece Arch Traction"
"","Hayden Shapes","4804063330347","null","Hypto Krypto Softboard"
"","MF Softboards","4798762647595","null","Eugenie Softboard"
"","MF Softboards","4798762582059","null","Beastie Softboard"
"","Salt Gypsy","4526611857451","null","Dusty Retro Longboard"
"","7S","4526227750955","null","SuperFish 4 PU"
"","Takayama","4526164344875","null","Donald Takayama Scorpion 2 Tuflite PC"
"","Takayama","4526163787819","null","Donald Takayama In The Pink Tuflite"
"","Takayama","4526159233067","null","Donald Takayama DT2 Tuflite"
"","FCS","4521397321771","null","Caroline Marks Traction"
"","FCS","4521396961323","null","T-3 Pin Traction"
"","FCS","4521395290155","null","T-3 Mid Traction"
"","FCS","4521392767019","null","T-3 Fish Traction"
"","Creatures","4520706277419","null","Icon Leash"
"","Lost","4519260160043","null","Sub Driver 2.0"
"","Cabianca","4511626461227","null","The Medina Swallow Tail"
"","Octopus","4511610798123","null","Ultrasex Medium Leash 6ft"
"","Octopus","4511610667051","null","Comp Leash 6ft"
"","Futures","4506803437611","null","P8 Legacy Series Tri Fins (Pivot)"
"","Futures","4505356533803","null","T1 Honeycomb Twin + Stabiliser Fins"
"","Futures","4505356501035","null","Rasta Quad Fins"
"","Futures","4505356468267","null","QD2 4.15"" Honeycomb Quad Rear Fins"
"","Futures","4505356304427","null","Pancho Control Series Tri Fins"
"","Futures","4505356271659","null","Pyzel 5 Tri-Quad Fins"
"","Futures","4505355976747","null","Machado Quad Fins"
"","Futures","4505355780139","null","Performance Fibreglass Single Fin - Grey"
"","Futures","4505355419691","null","F8 Legacy Tri-Quad Fins (Neutral)"
"","Futures","4505355354155","null","F6 Legacy Tri Fins (Neutral)"
"","Futures","4505355288619","null","F4 Legacy Quad Fins (Neutral)"
"","Futures","4505355190315","null","EN Fiberglass Twin Fins"
"","Futures","4505355157547","null","EA Control Series Tri Fins"
"","Futures","4505355124779","null","DHD Honeycomb Tri Fins"
"","Futures","4505355092011","null","Controller Alpha Quad Fins"
"","Futures","4505354928171","null","Akila Aipa Glass Twin Fins"
"","Futures","4505311281195","null","EA Control Series Quad Fins"
"","Creatures","4504547491883","null","Reliance III Cord Traction"
"","Creatures","4504545755179","null","Icon III Traction"
"","Creatures","4504543887403","null","Grom Front Deck IV Lite Traction"
"","Creatures","4504543166507","null","Grom Jack Freestone Lite Traction"
"","Creatures","4504539398187","null","Front Deck III Cord Traction"
"","Creatures","4504532647979","null","Jack Freestone Lite Traction"
"","Sharpeye","4498898518059","null","Maguro"
"","Lost","4494111178795","null","Mayhem Trucker"
"","MR","1834331537451","https://surfboardempire.com.au/products/mrflyingfish","Super Twin 2"
"","JS Surfboards","4492608045099","null","Blak Box 3 PU"
"","MR","1837895483435","null","Bush Ranger 3"
"","MR","1871012102187","https://surfboardempire.com.au/products/mrbushrangergun","Bush Ranger Step Up"
"","MR","1871012036651","https://surfboardempire.com.au/products/mrbushrangerstepup","Bush Ranger Gun"
"","MR","1862494158891","null","Puffer Twin"
"","MR","1862497304619","https://surfboardempire.com.au/products/mrpuffertwin","Puffer 5"
"","MR","1796925489195","null","1980 Retro Pro"
"","MR","4318991843371","null","Cali Twin"
"","JS Surfboards","4483889561643","null","Raging Bull Round Tail Hyfi"
"","JS Surfboards","4483889528875","null","Monsta Box 2020 Squash Tail HYFI"
"","JS Surfboards","4483889463339","null","Monsta Box 2020 Squash Tail Easy Rider"
"","JS Surfboards","4483889332267","null","Monsta 2020 Squash Tail"
"","JS Surfboards","4483889299499","null","Monsta 2020 Round Tail"
"","JS Surfboards","4483889233963","null","Black Baron EPS"
"","JS Surfboards","4483889201195","null","Air 17 X"
"","JS Surfboards","4463264497707","null","Bullseye Round Tail Hyfi"
"","FCS","4481371439147","null","FCS II Power PG Twin + Stabiliser Fins"
"","FCS","4481310130219","null","FCS II Power Twin PG Fins"
"","FCS","4481212547115","null","FCS II JW Grom PC Tri Fins"
"","FCS","4481193279531","null","FCS II JS PC Tri Fins"
"","FCS","4481192624171","null","FCS II Harley Longboard Tri Fins"
"","FCS","4481174175787","null","FCS II Firewire PC Carbon Tri Retail Fins"
"","FCS","4479491768363","null","FCS II Connect PG Fin"
"","FCS","4479490424875","null","FCS II Carver PC Carbon Tri Fins"
"","FCS","4479489638443","null","FCS II Accelerator PC Tri Fins"
"","FCS","4479487508523","null","FCS II Carver PC Quad Rear Fins"
"","Captain Fin Co","4479288901675","null","Tyler Warren Especial Twin + Trailer Fins"
"","Captain Fin Co","4479276843051","null","NPJ Quartet Quad Fins"
"","Captain Fin Co","4479216844843","null","Jeff McCallum Quad Fins"
"","Captain Fin Co","4479208357931","null","Jeff McCallum Especial Quad Fins"
"","Captain Fin Co","4479192170539","null","Chris Christenson Especial Twin Fins"
"","Captain Fin Co","4479153111083","null","Chippa Wilson Tri Fins"
"","Captain Fin Co","4479143968811","null","Chippa Wilson Bones Tri Fins"
"","Gorilla Grip","4478256807979","null","Skinny Fish Traction"
"","Octopus","4476834283563","null","Nate Tyler III Traction"
"","Octopus","4476817604651","null","Chippa Wilson Front Traction"
"","Octopus","4476816982059","null","Dion Agius III Traction"
"","Octopus","4476814786603","null","Chippa Wilson III Traction"
"","LSD","4473428967467","null","GT"
"","Catch Surf","4469704523819","null","Odysea x Lost Crowd Killer Softboard"
"","Firewire","4465099341867","null","Glazer LFT"
"","Firewire","4465068343339","null","6'10 ADDvance"
"","Futures","4374604644395","null","F4 Legacy Tri-Quad Fins (Neutral)"
"","Futures","4374629548075","null","AMT Honeycomb Twin Fins"
"","Futures","4348883271723","null","AMK Glass Twin Keel Fins"
"","Futures","1796815355947","null","AM1 Tech Flex Tri Fins"
"","Channel Islands","4445469442091","null","Fever"
"","Lost","4441976897579","null","Driver 2.0 LightSpeed EPS"
"","Carver","4439138041899","null","31.75"" CI Black Beauty Complete"
"","Vissla","4430369620011","null","Boys 7 Seas 2-2 Short Sleeve Full Suit"
"","Vissla","4428804816939","null","Gadoo Front Zip"
"","Vissla","4428804030507","null","7 Seas 3/2mm Chest Zip Full Suit"
"","Vissla","4428803899435","null","7 Seas 2/2mm Chest Zip Full Suit"
"","LSD","4428155715627","null","Twinny"
"","LSD","4428149915691","null","Chubby Chedda Round"
"","LSD","4428137725995","https://surfboardempire.com.au/collections/lsd/products/thenoachlorine","Noa Pro Model Swallow"
"","LSD","4428125143083","https://surfboardempire.com.au/collections/lsd/products/noapromodelswallow","The Noa Chlorine Round"
"","LSD","4428121276459","https://surfboardempire.com.au/collections/lsd/products/noapromodelswallow","The Noa Chlorine Squash"
"","Sharpeye","4428011405355","null","Storms"
"","Sharpeye","4428007407659","null","Disco Inferno"
"","Sharpeye","4428002885675","null","HT 2.5"
"","Creatures","4424537800747","null","Icon Fish Traction"
"","Lost","4409729908779","https://surfboardempire.com.au/collections/lost","Smooth Operator (no tint)"
"","Rip Curl","4405896052779","null","E Bomb 2/2mm Zip Free Short Sleeve Spring Suit"
"","Rip Curl","4405869707307","null","E-Bomb 3/2mm Zip Free Long Sleeve Full Suit"
"","Rip Curl","4405858402347","null","Dawn Patrol Reversible 1.5mm Long Sleeve Jacket"
"","Rip Curl","4405804269611","null","Dawn Patrol 3/2mm Chest Zip Long Sleeve Full Suit"
"","Rip Curl","4405781102635","null","Dawn Patrol 2mm Chest Zip Long Sleeve Spring Suit"
"","Rip Curl","4405778776107","null","Dawn Patrol 2mm Back Zip Short Sleeve Spring Suit"
"","Rip Curl","4405772189739","null","Dawn Patrol 2mm Chest Zip Short Sleeve Spring Suit"
"","Vissla","4405108277291","null","7 Seas 2/2mm Spring Suit"
"","Vissla","4405106737195","null","7 Seas 2/2mm Long Sleeve Spring Suit"
"","Vissla","4405102837803","null","High Seas 1mm Short Sleeve Jacket"
"","Vissla","4405101789227","null","High Seas 1mm Long Sleeve Jacket"
"","Lost","4401922703403","null","Sub Driver Swallow Tail"
"","Creatures","4400762716203","null","Creatures Wax Comb Tool Premium"
"","Creatures","4400759308331","null","Ding All Sun Cure 29 ML Epoxy"
"","Creatures","4400750362667","null","Mick Fanning Lite Eco Pure Traction"
"","Surfboard Empire","4398177058859","null","Cooly Rat Tee Vintage Black"
"","Surfboard Empire","4398151761963","null","Bad Brains Tee (SBE)"
"","Gorilla Grip","1809633706027","null","The Jane Traction"
"","FCS","4395331059755","null","FCS II H4 Tri Fins"
"","Lost","4394980180011","null","Swordfish"
"","Lost","4394923425835","null","Retro Lost Logo Sticker"
"","Lost","4394922442795","null","Retro Lost Rail Sticker"
"","Lost","4394915037227","null","Retro Lost Spiral Sticker"
"","Lost","4394913923115","null","Retro Mayhem Sticker"
"","Pyzel","4392275247147","https://surfboardempire.com.au/products/pyzalien","Pyzalien 2"
"","Channel Islands","4378299990059","https://surfboardempire.com.au/collections/futures-fins-1/products/amkglasstwinkeel-smoke","FishBeard"
"","Lost","4387167567915","null","Uber Driver XL"
"","Cabianca","4386005975083","null","The Medina Squash"
"","Cabianca","4386005680171","null","DFK 2.0"
"","Cabianca","4386005516331","null","Bandida"
"","FCS","4385426800683","null","FCS II Reactor PC Carbon Tri Fins"
"","Pyzel","4384830750763","https://surfboardempire.com.au/products/phantom","Shadow Grom"
"","FCS","4382488330283","null","FCS II Reactor PC Quad Rear Fins"
"","FCS","4382482137131","null","FCS II Reactor Neo Glass Tri Fins"
"","FCS","4382481383467","null","FCS II Performer PC Quad Rear Fins"
"","FCS","4381416521771","null","FCS II Mick Fanning Tri Fins"
"","Futures","4374696263723","null","Tomo Fibreglass Quad Fins"
"","Futures","4374676439083","null","R6 Legacy Series (Rake) Tri Fins"
"","Futures","4374676045867","null","R4 Legacy Series Tri Fins (Rake)"
"","Futures","4374675554347","null","Mayhem Tri Fins Small"
"","Futures","4374674997291","null","Mayhem Tri Fins Medium"
"","Futures","4374674735147","null","Mayhem Large Tri Fins"
"","Futures","4374672474155","null","K2 Keel Alpha Twin Fins"
"","Futures","4374647898155","null","HS1 Generation Tri Fins"
"","Futures","4374637871147","null","F6 Alpha Tri-Quad Fins"
"","Futures","4374630498347","null","Rasta Twin + Stabiliser Fins"
"","Futures","4374627745835","null","Jordy Honeycomb Tri Fins"
"","Futures","4374610706475","null","F6 Thermotech Tri Fins"
"","Futures","4374609854507","null","QD2 4.0 Alpha Quad Rear Fins"
"","Futures","4374609133611","null","QD2 3.75"" Honeycomb Foil Quad Rear Fins"
"","Futures","4374603268139","null","F4 Legacy Tri Fins (Neutral)"
"","Futures","4374601695275","null","F4 Alpha Tri Fins"
"","Futures","4374594453547","null","F2 Alpha Tri Fins"
"","Firewire","4373848490027","null","El Tomo Fish"
"","Ocean & Earth","4372706164779","null","One XT Reef Quick Release Leash"
"","Ocean & Earth","4370740576299","null","Longboard Stretch Cover"
"","Ocean & Earth","4370704891947","null","Indo Surf Hat w/ Back Flap"
"","Ocean & Earth","4370699714603","null","One XT Premium 7'0"" Leash"
"","Ocean & Earth","4370695684139","null","O & E Pro Comp 6'0 XT Leash"
"","Ocean & Earth","4370694045739","null","O & E 6ft Premium XT Leash"
"","Captain Fin Co","4369959682091","null","Alex Knost Sunshine Single Fin"
"","Captain Fin Co","4369959223339","null","Chris Christenson Tracker Single Fin"
"","Kanu Lock","4369911283755","null","Kanu Lock 3.3M"
"","Kanu Lock","4369908236331","null","Kanu Lock 8 foot 2.5"
"","Firewire","4369900404779","null","Firewire Taylor Jensen Pro - Timber Tek"
"","Firewire","4369898864683","null","Special T"
"","Firewire","4369897947179","null","Submoon Timber Tek"
"","Firewire","4369895620651","null","Baked Potato"
"","Gorilla Grip","4369879367723","null","Skinny Mid Deck 3 Traction"
"","Pyzel","4367579021355","https://surfboardempire.com.au/products/ghostswallowtail","Ghost Project 12"
"","Pyzel","4367576170539","null","The Shadow Project 12"
"","Futures","4357911052331","null","K2 Glass Keel Twin Fins"
"","FCS","4357909774379","null","FCS II Machado Seaside Quad Fins"
"","Captain Fin Co","4357907284011","null","Dane Reynolds Tri Fins"
"","Gorilla Grip","4357904400427","null","Skinny Two Traction"
"","Pyzel","4357899812907","null","Pyzel Traction"
"","Lost","4356939677739","null","Rocket Redux"
"","Ob Five","4356549214251","null","OB Five Pastel Plasma Cruiser 28"""
"","Lost","4353200291883","null","Lazy Toy"
"","Firewire","4350156832811","null","4 Piece Go Pad"
"","Firewire","4350151983147","null","4 Piece Front Foot Traction"
"","Firewire","4350149165099","null","Slater 5 Piece Arch Traction"
"","Firewire","4350149132331","null","2+1 Flat Traction"
"","Firewire","4350148050987","null","Slater 4 Piece Traction"
"","Firewire","4350145429547","null","Slater 3 Piece Arch Traction"
"","Futures","4348884385835","null","R8 Legacy Series Tri Fins (Rake)"
"","FCS","4346487111723","null","FCS Longboard Calf Essential Leash"
"","Christenson","4327265959979","null","7'0 Long Phish w/ glass in keel fins"
"","Christenson","4327256260651","null","6'10 Long Phish"
"","Channel Islands","4326296944683","null","OG Flyer Spine Tek"
"","Channel Islands","4326293798955","null","Happy"
"","Channel Islands","4326292291627","null","Neck Beard 2 Spine Tek"
"","Channel Islands","4326284034091","null","OG Flyer"
"","Channel Islands","4326265880619","null","Pod Mod"
"","Channel Islands","4326264406059","null","Rocket Wide"
"","T Patterson","4326260932651","null","Pool Party"
"","Channel Islands","4326256148523","null","Rocket Wide Swallow Tail - Spine-Tek EPS"
"","Pyzel","4319924846635","https://surfboardempire.com.au/products/padillac","Tank"
"","Firewire","4313132466219","null","Sci-Fi Grom"
"","Firewire","4313129320491","null","FRK Grom Board"
"","Futures","1796911530027","null","P4 Legacy Series Tri Fins (Pivot)"
"","Firewire","4297137782827","null","Hydroshort"
"","Firewire","4297137422379","null","Hydronaut"
"","Firewire","4297136865323","null","Go Fish"
"","Firewire","4297136341035","null","Gamma"
"","Firewire","4297135652907","null","FRK Ibolic"
"","Firewire","4297135161387","null","Evo"
"","Firewire","4297134669867","null","Cymatic"
"","Pyzel","4166822133803","null","Radius"
"","Pyzel","4166818758699","https://surfboardempire.com.au/products/astroglider","Astro Pop"
"","Ocean & Earth","4165788500011","null","MR Epoxy Super Twin Tri Fin Softboard"
"","Pyzel","4112389373995","https://surfboardempire.com.au/products/ghost","The Ghost Pro"
"","Pyzel","4111071903787","null","Phantom Round"
"","Havaianas","4110982840363","null","Top Navy"
"","Havaianas","4110982807595","null","Top Modern Stripes"
"","Havaianas","4110982643755","null","Top Mix"
"","Havaianas","4110982545451","null","Slim Rubber Logo"
"","Havaianas","4110982447147","null","Slim Metal Logo"
"","Lost","1873355276331","https://surfboardempire.com.au/collections/lost-surfboards/products/driver","Uber Driver"
"","Gorilla Grip","1871619588139","null","Skinny Three Traction"
"","Gorilla Grip","1809633083435","null","Phat Two Black Traction"
"","Lost","1871519252523","null","Driver 2.0 Round"
"","Lost","1871502147627","null","Driver 2.0 Squash"
"","Creatures","1869887930411","null","Air Freshener"
"","Futures","1796817911851","null","AM2 Thermotech Tri Fins"
"","Octopus","1869314752555","null","Scramble II Traction"
"","Octopus","1869313409067","null","John Doe Corduroy Traction"
"","Octopus","1869310099499","null","Front Deck II 3 piece Traction"
"","Octopus","1869309444139","null","Front Deck - Corduroy 4 piece Traction"
"","Octopus","1869306855467","null","Colin Moran Hybrid Traction"
"","Octopus","1869301252139","null","Brendon Gibbens Traction"
"","FCS","1867351654443","null","FCS All Round Essential Leash"
"","FCS","1867333140523","null","FCS Comp Essential Leash"
"","FCS","1867318591531","null","T-3 Traction"
"","FCS","1867313184811","null","Julian Wilson Grom Traction"
"","Lost","1789576151083","https://surfboardempire.com.au/products/driver-30-squash","Rad Ripper"
"","Brixton","1865068183595","null","Wheeler Snapback"
"","Brixton","1865063039019","null","Wesley Fedora"
"","Brixton","1865060974635","null","Messer Fedora"
"","FCS","1864435236907","null","FCS II Carver Neo Glass Quad Rear Eco  Fins"
"","Ocean & Earth","1864344141867","null","MR Ezi Rider Twin Fin Softboard"
"","Futures","1864332607531","null","AM1 Blackstix Tri Fins"
"","Futures","1796816830507","null","AM2 Honeycomb Tri Fins"
"","Futures","1864330706987","null","AM1 Honeycomb Tri Fins"
"","FCS","1863952138283","null","FCS Day All Purpose Cover"
"","Lost","1855967068203","null","Puddle Jumper HP Stringered Epoxy"
"","Pyzel","1840327589931","null","Phantom Squash"
"","MR","1834331373611","null","Flying Fish"
"","Creatures","1831027769387","null","Front Deck lV Lite Traction"
"","Lost","1824488554539","null","Mayhem Logo Muscle White"
"","Lost","1824488357931","null","Mayhem Logo Muscle Black"
"","Lost","1824488161323","null","Lost Logo Muscle Black"
"","Pyzel","1816382177323","https://surfboardempire.com.au/products/ghost","Gremlin"
"","FCS","1796832067627","null","FCS II Tab Infill Compatibility Kit"
"","Surf Mud","1810477678635","null","Surf Mud Ocean Addicts Sunscreen SPF30"
"","Surf Mud","1810476367915","null","Surf Mud Tinted Covering Cream"
"","Rip Curl","1810474663979","null","Reefer Low Split toe 1.5mm Boot - Black Charcoal"
"","Rip Curl","1810473877547","null","Rip Curl Pocket Reef Boot"
"","Creatures","1809782734891","null","Wax Comb"
"","Sun Bum","1809765761067","null","Sunbum Spray Spf 30+"
"","Rip Curl","1809724669995","null","E-Bomb 2/2mm Zip Free Short Sleeve Full Suit"
"","Rip Curl","1809711267883","null","Dawn Patrol 3/2mm Back Zip Long Sleeve Full Suit"
"","Rip Curl","1809684168747","null","Flashbomb 3/2mm Back Zip Full Suit"
"","Rip Curl","1809680793643","null","Aggrolite 2mm Chest Zip Long Sleeve Spring Suit"
"","Gorilla Grip","1809629839403","null","Phat Three Black Acid Traction"
"","Gorilla Grip","1809628430379","null","Phat One Black Traction"
"","Gorilla Grip","1809626005547","null","Phat Three Traction"
"","FCS","1805410271275","null","ARC PC Tri Fins"
"","FCS","1805395656747","null","FCS II MR Neo Glass Twin + Stabiliser Fins"
"","FCS","1805369966635","null","FCS II Filipe Toledo PC Tri Fins"
"","FCS","1804308480043","null","FCS II JW PC Tri Fins"
"","FCS","1804281839659","null","FCS II Performer PC Tri Fins"
"","FCS","1804270665771","null","FCS II Performer PC Carbon Tri Fins"
"","FCS","1804269781035","null","FCS II Performer Neo Glass Tri-Quad Fins"
"","FCS","1804268306475","null","FCS II Performer Neo Glass Tri Fins"
"","FCS","1804231639083","null","FCS II Mick Fanning Neo Carbon Tri Fins"
"","FCS","1804219613227","null","FCS II Accelerator Neo Glass Tri Fins"
"","FCS","1804217942059","null","FCS II Carver Neo Glass Tri-Quad Fins"
"","FCS","1804217122859","null","FCS II Carver PC Tri Fins"
"","FCS","1804209127467","null","FCS II Carver Neo Glass Tri Fins"
"","FCS","1804200312875","null","FCS II HS PC Carbon Tri Fins"
"","FCS","1804183830571","null","FCS II AM PC Tri Fins"
"","FCS","1804179341355","null","FCS II AM PC Tri-Quad Fins"
"","FCS","1804173017131","null","FCS II AM PC Twin + Stabiliser Fins"
"","FCS","1804167610411","null","FCS II AM PC Aircore Tri Fins"
"","FCS","1804163973163","null","FCS II AM PC AirCore Tri-Quad Fins"
"","FCS","1804156764203","null","FCS II MB PG Split Keel Quad Fins"
"","FCS","1804153126955","null","FCS II MB PC Carbon Tri Fins"
"","FCS","1804151849003","null","FCS II KA PC Tri Fins"
"","FCS","1804149358635","null","FCS II MB PC Carbon Tri-Quad Fins"
"","FCS","1804121145387","null","FCS Cam Lock Tie Downs"
"","FCS","1804120064043","null","FCS Cam Lock Soft Racks Single"
"","FCS","1804119736363","null","FCS Cam Lock Soft Racks Double"
"","Pyzel","1801753329707","null","The Shadow"
"","Pyzel","1801753034795","https://surfboardempire.com.au/products/tank","Padillac"
"","Sharpeye","1801102983211","null","#77"
"","Sharpeye","1801101836331","null","HT2"
"","Lib Tech","1800936423467","null","Pick Up Stick"
"","Futures","1796913889323","null","EA Blackstix Tri Fins"
"","FCS","1796860510251","null","FCS II Pyzel PC Tri Fins"
"","Futures","1796853923883","null","John John Grom Honeycomb Tri Fins"
"","Futures","1796853137451","null","John John Alpha Tri Fins"
"","Futures","1796852219947","null","John John Techflex Tri Fins"
"","FCS","1796851761195","null","FCS II Reactor PC Tri Fins"
"","FCS","1796849401899","null","FCS II Retro Keel PG Twin Fins"
"","Futures","1796839309355","null","Pyzel Large Control Series Tri Fins"
"","Futures","1796829085739","null","Machado Keel Twin Fins"
"","FCS","1796828135467","null","FCS Kids Poncho"
"","Futures","1796827152427","null","F8 Thermotech Tri Fins"
"","Futures","1796822138923","null","F8 Alpha Tri Fins"
"","Futures","1796819615787","null","F6 Alpha Tri Fins"
"","Surfboard Empire","1796809949227","null","Cooly Rat Tee White"
"","SBE","1796809850923","null","Cooly Rat Tee Black"
"","FCS","1796801069099","null","FCS SP2 Reef Boot"
"","FCS","1796797268011","null","T-2 Traction"
"","FCS","1796295557163","null","Filipe Toledo Traction"
"","Palmers","1796183523371","null","Palmers Warm"
"","Creatures","1796171005995","null","Sex Wax Red Warm"
"","Creatures","1796170711083","null","Sex Wax Blue Tropical"
"","FCS","1796155867179","null","Julian Wilson Traction"
"","Pyzel","1796149215275","null","Pyzalien"
"","Pyzel","1796149084203","https://surfboardempire.com.au/products/ghostswallowtail","Ghost"
"","FCS","1796147216427","null","Kolohe Andino Grom Traction"
"","FCS","1796143087659","null","Kolohe Andino Traction"
"","Creatures","1796140007467","null","Surf Ears"
"","Creatures","1796130537515","null","Wrap Rax"
"","Creatures","1796095901739","null","Reliance Lite Leash"
"","Creatures","1796062773291","null","Stash Lock"
"","FCS","1796058316843","null","Stretch All Purpose"
"","Creatures","1796058054699","null","Mini Mick Grom Traction"
"","FCS","1796057989163","null","Stretch Fun"
"","Creatures","1796053631019","null","Mick Fanning Performance Signature Traction"
"","Creatures","1796052156459","null","Mick Fanning Lite Signature Traction"
"","Creatures","1796047732779","null","Shortboard Triple DT2.0"
"","FCS","1796045307947","null","Travel 1 All Purpose Cover"
"","FCS","1796042063915","null","Travel 1 Fun Board"
"","Lost","1789574086699","null","Retro Ripper"
"","Lost","1789574053931","null","RNF Retro"
"","Lost","1789573955627","null","Retro Gun"
"","Lost","1789573660715","null","El Patron"
"","Lost","1789572841515","null","V3 Rocket"
"","Lost","1789572677675","null","Tube Pig"
"","Lost","1789572644907","https://www.lostsurfboards.com.au/boardsexternal/sub-driver-proformance","Sub Driver"
"","Lost","1789572022315","null","Sabotaj"
"","Lost","1789571924011","null","Puddle Jumper HP"
"","Lost","1789571891243","null","Puddle Jumper"
"","Lost","1789571858475","null","Puddle Fish"
"","Lost","1789571792939","null","Psycho Killer"
"","Lost","1789571760171","null","Pocket Rocket Squash"
"","Lost","1789571727403","null","Pocket Rocket Round"
"","Lost","1789571137579","null","Maysym Regular"
"","Lost","1789571104811","null","Maysym Goofy"
"","Lost","1789570940971","null","Crowd Killer"
"","Lost","1789570613291","null","Beach Buggy 2"
